7955,32,2643,0.03218204383
20005,2,3085,0.0464305567096
132,1,3092,0.0408855169801
36,4,3100,0.0392345141128
9887,1,3119,0.0401764493869
3,2,3315,0.0363442985558
6020,256,3322,0.0297383078792
406,64,3437,0.0366110400014
8042,1,3468,0.0364929753323
43,1,3491,0.0345833775863
230,16,3575,0.0343074836538
21,16,3747,0.0329712322138
17,16,3753,0.0318572264594
8854,1,3841,0.0326249792975
265,4,26478,0.0314933477819
13,32,26735,0.0296714937601
14,4,26877,0.0292534462309
29,33,27158,0.0295035614782
12821,30,28924,0.0308385800351
110,1,29123,0.0285088864444
12031,4,29981,0.0294204810738
3,1,30115,0.0262682856668
25,8,31587,0.0267291738197
7695,128,32272,0.027354956042
763,1,32350,0.0261090052131
130,2,39988,0.0258345737574
259,8,40228,0.0262424489869
11016,2,40765,0.0280976738756
266,16,40879,0.0255256062822
84,8,40908,0.0250521136811
134,2,41617,0.0252336441768
8,30,42412,0.0244227196954
8297,1,31055,0.0315547049575
184,72,31098,0.0416935975039
7,40,31245,0.0323700459949
127,16,31571,0.0394572354675
37389,88,31612,0.0410655855006
5,2,31713,0.031007685978
515,1,31771,0.0370764813042
23,1,31815,0.0338746450652
9574,32,32001,0.0349971309673
2931,4,40359,0.0359093865335
18268,32,41039,0.0346085034855
180,8,41222,0.0341336583459
346,4,44068,0.0339173596328
16,1,44171,0.0313653300537
51,1,44253,0.032020324794
62,16,44339,0.031350403991
2990,1,44402,0.0311070245412
6363,11,44548,0.0304095668115
11,8,45130,0.0271240926329
7950,1,45727,0.029456019551
3,1,47038,0.0266309792563
10757,16,47877,0.0291335707842
14940,2,48173,0.0284956355323
23,32,48334,0.027796425186
24039,2,48683,0.0277710733583
10771,168,48895,0.0238955908391
27874,5,49111,0.0272542363692
6,32,49209,0.0248054743284
31,4,49383,0.0254400942812
13402,86,52403,0.0306649232815
28,8,52529,0.0267600810737
14,1,53857,0.0268531325979
15210,1,2340,0.0310857365064
11,8,2402,0.0359351107764
116,4,2428,0.0406309158859
1214,8,2557,0.0395366950435
17860,10,2681,0.0382964275114
8189,8,2719,0.0390323815621
13,34,2795,0.033038755937
351,2,2823,0.0366957633416
454,2,2851,0.0361191241824
17294,1,2920,0.0357595988448
5391,256,2969,0.0545950413764
1976,4,3016,0.0333561622818
5,1,3255,0.0285700012108
382,1,3267,0.0318416600046
60,64,3396,0.0313334839904
45,1,3426,0.0302914785727
34,16,3466,0.0289038183012
15,4,3655,0.027270004966
223,1,3657,0.0289751486193
69,20,3671,0.0284001264284
221,10,3973,0.0280992166249
34,8,4014,0.0264914820297
13108,15,4054,0.0280363965935
134,3,4085,0.0264705621365
18753,21,4130,0.0262276832151
2075,16,6289,0.0262892172391
27,32,6364,0.0245190504519
29,2,6454,0.0244727985992
8,1,6483,0.0214053614816
7104,128,6606,0.0309376169955
34,1,6633,0.023786173384
48,32,6652,0.0235970059057
69,11,3993,0.0301798641202
70,4,4097,0.0411505721263
2862,2,4383,0.0407591115304
17,16,4464,0.036254108565
11,4,4478,0.0323156584054
1461,4,4696,0.0386151225782
24,4,4745,0.0351745569318
24,13,4775,0.0336566965111
9230,3,4786,0.0359466567465
588,32,4893,0.0347632102135
12585,8,6010,0.0340123098296
10811,32,6024,0.0312535047453
17041,64,7114,0.0303705594248
14383,17,7179,0.0318990456627
48,2,12535,0.0297335305881
15691,1,18777,0.0321038097493
212,8,19201,0.0315953191466
14,7,19742,0.0281726681115
28,1,19762,0.0286390740099
9248,2,19828,0.0293163930961
12877,1,19884,0.0294721432265
279,4,19945,0.0287122092788
71,16,20376,0.0273739353381
61,32,22557,0.0276657966433
12269,51,22637,0.0292894354472
13093,32,22677,0.0288071415695
53,16,25089,0.0274370056084
991,16,25384,0.0279850320143
386,1,25559,0.0275510490245
17,2,25665,0.0250953998149
11119,2,25791,0.0266708512932
12951,32,26318,0.0280282286487
8,32,3199,0.0265416513912
9963,1,3725,0.0418762291223
18,2,3773,0.0374278558091
62,8,3786,0.0393511006252
13965,128,4140,0.0379822613119
1656,1,4251,0.0384188648031
16,1,4281,0.033842632434
77,16,4313,0.0364058358143
56,1,4433,0.0353730164462
5109,64,7828,0.0354812025186
17432,1,8188,0.0341804841647
11,1,8262,0.029569692017
22853,35,8297,0.0330398512747
23,32,8334,0.0309111359085
5,2,8950,0.0275391686832
23827,1,9196,0.0308705775221
5402,1,9337,0.0297468046636
12039,1,14968,0.0302172292067
225,16,15008,0.029598545314
42,1,15615,0.0279973632613
3938,1,15635,0.0284299606893
679,1,16356,0.0281683572219
9066,32,16646,0.0272748684044
19962,256,18455,0.0286229223593
8800,128,18651,0.0264296004762
8,9,18674,0.0228318276363
7380,22,20463,0.0263627442193
132,4,20662,0.025926594933
55,8,44743,0.0299027128895
21770,256,45553,0.0321018361875
2,32,47572,0.0279937317928
60,1,47742,0.0295833408987
137,4,4489,0.0305243831088
335,2,4527,0.0416087590752
9,1,4833,0.0345701368261
10898,256,4996,0.0493385286001
1228,1,5083,0.0391908722474
12594,16,5104,0.0384171902911
16233,1,5471,0.0373362608123
24222,16,5631,0.0388568647103
250,1,5695,0.0356594851788
225,64,5717,0.0351853369724
108,4,6028,0.0338917236883
278,7,6370,0.0332131548063
15721,32,6397,0.0330485251187
15938,3,6455,0.0323317816699
6,4,6493,0.0275631638723
8,32,6768,0.026928221798
12083,4,6782,0.0302623458338
28374,21,7148,0.0324700639108
26,8,7671,0.0282738685702
7273,4,7696,0.0284000008255
6296,256,7727,0.0344940478921
7955,32,7747,0.0279577507239
20005,2,8189,0.0278553963184
132,1,8196,0.0264643912997
36,4,8204,0.0247684933045
9887,1,8223,0.0254094035389
3,2,8419,0.0213714407774
6020,256,8426,0.0299775470134
406,64,8541,0.0243132052191
8042,1,8572,0.0240032576681
43,1,8595,0.0228913798487
230,16,8679,0.0234230184794
970,32,1704,0.030036374864
200,39,1741,0.0408665414588
11688,128,1928,0.0401071478219
10,2,1977,0.0325447775984
1733,8,2054,0.0384477990194
14363,2,2061,0.0376091339137
170,5,2108,0.0370562427136
143,1,2194,0.0369232306289
10143,32,2208,0.0343155295421
39,1,2224,0.0336431335795
10451,128,2883,0.0332305079132
9824,4,5028,0.0344813354132
29,2,5128,0.0319940086465
11705,4,5210,0.0328263080158
69,16,5234,0.0315130518042
89,4,5272,0.0313292738608
19,1,5500,0.028654677017
8,45,6972,0.0261063717361
12022,8,7198,0.0300414908262
14764,1,7472,0.0296621274493
10813,9,7529,0.0291483068003
60,1,7700,0.0285629479874
7,36,7984,0.0247385636346
25,64,8028,0.0264627305333
62,8,8164,0.0274863936517
304,1,8174,0.0268769903585
19,1,8210,0.0254045565581
7151,16,8240,0.0267661628478
22585,1,8543,0.0253768353301
11,8,8671,0.0235899067507
21990,30,8770,0.0279054460834
4,8,17002,0.0362920956413
3522,8,2669,0.0311816234364
11,56,2951,0.0359319275614
64,2,2999,0.0402194400916
6,36,7888,0.0354560784238
13,1,7922,0.0360554676208
178,6,7980,0.0383285498699
7,1,8527,0.0343067840669
60,1,8646,0.0363920464099
24738,7,8711,0.0381276301862
6994,4,8814,0.0350454373727
95,4,8892,0.0342488290671
5,4,8995,0.0303852969348
5350,1,9004,0.0331322860194
22,18,9033,0.031499319077
719,1,11184,0.0320246651161
16046,32,11202,0.033296732796
26,64,11605,0.0289376973678
30,13,11722,0.0292069066199
11419,94,11952,0.0303596036363
14386,8,11989,0.0301220178575
8,6,12132,0.0259011949018
18,32,12263,0.0265513281293
161,8,13602,0.028163830888
35,1,13761,0.0266426330205
323,1,14269,0.0267075371545
8253,1,14866,0.0270334435365
10,16,14962,0.0242425746023
9704,64,15022,0.027812300153
14911,32,15042,0.0268889495183
14452,32,15090,0.0262871851688
23347,128,15324,0.0361189533706
12,1,15369,0.0233917300248
14,128,5356,0.0259307256875
53,1,6705,0.0405712877359
14785,1,8687,0.0411836793568
6977,1,9459,0.039735115407
60780,1,13288,0.0377265283553
12981,16,13368,0.0389250096101
9524,128,15034,0.0363955581971
6929,64,17756,0.0370397203005
3,1,18794,0.0290175086108
8195,223,18903,0.0346194788442
12262,1,19949,0.0341462922657
32,8,20093,0.0314248068054
5,32,20420,0.0272091509492
7807,1,23691,0.0315567367048
80,2,23978,0.0311912816003
194,1,24048,0.0312860446087
10353,16,24239,0.0300488468907
72,32,24335,0.0297158349845
67,1,24463,0.029103244392
67,1,24924,0.0285788269078
4297,16,25251,0.0281465036099
20125,156,26294,0.0263240130359
32,1,51592,0.0287273593422
14108,1,51621,0.028455833436
7,4,51757,0.0262910233731
635,3,54237,0.0285632602302
8067,4,54270,0.0290846209754
16965,3,54427,0.0286992802956
38503,256,54516,0.0315480926787
11072,64,54794,0.0277495961022
305,8,55174,0.0271695148523
6,2,55208,0.0238352238544
14890,32,32877,0.0309614475802
767,1,32906,0.0418911752602
16,1,36733,0.0374103345631
7,1,37024,0.0364973646792
186,1,37055,0.0389309141091
24235,2,37208,0.0433380405837
8,1,37376,0.0334086286774
4495,256,37589,0.0410224367348
13,16,37996,0.0331421975479
45,1,38075,0.034157917141
330,1,38114,0.0347043688723
12142,32,40415,0.0345862650612
118,1,40572,0.0330727181602
3,4,40988,0.0297066283224
18574,14,40995,0.0365525665328
120,27,41101,0.0311347039194
1579,16,41201,0.0309663418906
51,32,41371,0.0295011480387
54,18,41407,0.0294072624322
8,8,41456,0.0272963496994
11,2,41483,0.0259191024667
46,2,41533,0.0279428755126
17,8,41819,0.0265719401709
5,1,41838,0.025251714453
14196,2,41866,0.0279744997473
19,8,41902,0.0249700410631
41,16,41916,0.0256270440737
11,2,42127,0.0233362559444
15108,128,42214,0.027716615303
94,16,43644,0.0257342288112
1160,1,43717,0.0256953394941
122,4,43797,0.0255715331543
116,1,2038,0.0313959591735
5,16,2112,0.0382766234127
181,1,6782,0.0410179228762
13609,8,6813,0.0401867951002
339,4,6841,0.038658928738
4594,4,7253,0.0381910929245
3087,16,7598,0.0371836112795
9482,16,7612,0.0373636643344
6,1,7626,0.033110323205
9,2,7738,0.0329460402273
29521,16,7850,0.0370257931064
7862,5,8089,0.0336559128745
20585,37,8104,0.037886236416
70,10,8127,0.0323782835516
147,32,8929,0.0320519661955
35,1,8984,0.0312459901735
10,32,9047,0.0290272315123
5,1,9086,0.0274192767491
3,1,9125,0.0271876525129
273,6,9153,0.0289006991961
715,10,9209,0.0285478852267
56,8,9292,0.0271533706991
970,32,9302,0.0277649815928
200,39,9339,0.0269454188173
11688,128,9526,0.0342879370151
10,2,9575,0.0237093847602
1733,8,9652,0.0252810226036
14363,2,9659,0.0255068630345
170,5,9706,0.0240795153796
143,1,9792,0.0240202718304
10143,32,9806,0.0248369808132
39,1,9822,0.0227563646681
49,16,3223,0.0316233134052
180,128,3233,0.0402985000103
29,32,3479,0.0412179832471
36174,1,3637,0.0408324513248
13,64,3778,0.0372261110582
32,16,3797,0.0376468202348
3,1,4095,0.0362081157825
12,16,4131,0.0360179580203
16,1,4138,0.0349514847333
10906,8,4168,0.0354857484381
123,32,4437,0.0338681658073
8508,7,4475,0.0342491574629
41,8,4494,0.0334691240321
13,17,5850,0.0319551995433
9,1,5898,0.0309172734601
442,32,5939,0.0307400951305
12807,128,6574,0.0332065150482
7307,23,7163,0.0298884859588
3,32,7222,0.0288258090234
6,8,7947,0.0282100479196
4,1,7950,0.0278465009498
19,8,8022,0.0275443603721
6,1,9097,0.0268712593956
18202,128,9164,0.0306493581644
10523,3,9214,0.0263636783742
6076,32,9257,0.0259694563058
18,32,9392,0.0251628264018
30,22,9698,0.0246010108599
14350,128,9725,0.0273168709264
17168,42,10173,0.0241752291345
64,8,10425,0.0240290824348
108,1,10454,0.0226320070396
627,8,16937,0.031387436161
2,1,17613,0.034237102267
3,16,23498,0.0338309696426
91,7,23558,0.0386520779455
123,1,24602,0.0391666333389
89,16,24761,0.0380370957993
269,16,24821,0.0375588143285
35,16,25281,0.0347895843166
34,4,27001,0.0339329389737
12798,7,27395,0.035499517948
10,1,27750,0.029703519189
7148,16,28665,0.0339814446325
18,4,29114,0.0309027507821
18,64,29394,0.0302154529807
11,4,35549,0.0283453276674
116,8,36129,0.031525530276
64,2,60071,0.0326524205874
36,1,60210,0.0315600140837
6,16,60288,0.0305322905708
16,8,60344,0.0302663734293
181,2,63407,0.0305621058199
345,16,63674,0.0299458772514
5,16,63698,0.02902658564
8,32,63757,0.0292576282408
432,32,64010,0.0280521207177
71,1,64067,0.0278059441196
14918,1,64188,0.0271407328747
38556,1,64462,0.0270611740796
15516,1,64974,0.0263368962892
15784,64,65313,0.0261281906713
13836,37,65456,0.0266450741232
16388,4,65487,0.0252603752525
21800,33,8390,0.0334516916081
9,2,8821,0.0399115278667
68,32,9250,0.0406883684759
15,1,9310,0.038619258613
21096,3,11089,0.041399774199
41,2,11288,0.0375453264457
4346,32,11449,0.0384587443658
3,16,11466,0.0353931646132
25,8,11663,0.0348964924566
436,1,11671,0.0351435145276
1084,1,12479,0.0344044232689
3527,32,12614,0.0341456190317
23,1,12624,0.0320784635138
47,2,12937,0.0325223221535
18,32,12949,0.0309484302726
297,8,13861,0.0312527793917
87,1,13878,0.0303215015658
9,8,13957,0.0286962471499
17312,256,13993,0.0385318529241
130,1,14031,0.0291154314961
59,4,14393,0.0280836030128
717,5,14575,0.027374138735
9,16,17779,0.0255787761061
8831,64,17802,0.0261857436933
7,1,17938,0.0246277642069
190,8,19383,0.0252905408171
33,32,19518,0.025183362921
198,1,19573,0.0253417799741
29,128,19658,0.0238896325078
20201,4,21928,0.0255068241854
16,4,22048,0.0233220392983
7,1,22781,0.0220908606027
13069,128,3930,0.0334653740703
13,1,3939,0.0406813095787
108,8,13104,0.0408113961877
12590,4,13119,0.0401244623283
19571,32,13139,0.0408171703014
423,1,13243,0.0382438952799
3,32,13419,0.0361320856253
8273,256,13551,0.0424639542961
360,1,13614,0.0351148296389
1167,32,13771,0.0347591844422
5649,1,13950,0.0346723170914
38,1,13981,0.0335669026393
2611,6,14167,0.0324219934018
6178,1,14188,0.0324253033354
13,32,14229,0.0312349908478
6561,1,14280,0.0309661998247
11,5,14309,0.0295231812191
13037,8,14627,0.0302262479731
10708,4,14744,0.0289562852579
4,4,14987,0.0278291096442
9453,64,15367,0.0283603020926
7846,2,15375,0.027841200704
17137,16,15387,0.027799574332
60,32,15896,0.0266544262777
30,1,17225,0.0254332330964
13751,4,17330,0.0256038510252
39,2,17458,0.0251489645318
11264,1,17645,0.0249216925932
62,16,17653,0.0249202743807
18,14,17783,0.0232447239449
8,71,18049,0.0225383367981
14037,16,29522,0.0230972272397
3,8,8581,0.0288085185614
269,64,8630,0.0412924660108
3071,8,10619,0.0413187464079
48,8,10676,0.0395822341981
28023,1,10736,0.0449139715407
48,16,10781,0.0381931712375
25,32,11128,0.0363703871517
6967,256,11171,0.0354529250715
67,16,11656,0.0355232833111
6491,128,11757,0.036304223877
4762,4,11774,0.0349765058916
14,8,12102,0.0327464800602
669,19,12152,0.032956836509
8784,128,12750,0.0333259648728
6,8,13334,0.0292390364687
7288,36,13471,0.0313770868725
19,2,13836,0.0292509216996
7726,184,13997,0.0302697636163
30512,128,14087,0.0356610069836
48,8,14208,0.0275063890584
23,1,15094,0.0276646962212
16,1,15220,0.0261230390255
14212,2,15253,0.0284479515026
30,8,15975,0.026369572769
7380,1,16212,0.026750293324
74,8,18437,0.0256558854174
36,2,18706,0.0248185223419
26,8,18841,0.0242062034483
24,7,18996,0.0234936387078
197,1,19909,0.0237189846026
4662,4,19955,0.0242590073727
62,32,19995,0.0234222858664
17,8,4132,0.0299357438525
243,1,5448,0.0425137723653
28,1,5528,0.0391840456075
7870,8,5764,0.0402523887343
183,23,5771,0.0385389551548
4685,14,5972,0.0377228965879
13311,256,6098,0.0616746826708
64,4,6556,0.0365107273562
7,4,6589,0.0325027942049
10850,4,6963,0.0352034981674
6,4,7121,0.0312933112819
38,8,7170,0.0324282295776
9,32,7245,0.0303181450116
321,4,7601,0.0324321917472
348,2,7709,0.0313636232084
12,2,8140,0.0290328229117
5,34,8387,0.0276454966888
34,4,8551,0.0293444011907
38,4,8568,0.0284283366949
2705,2,8589,0.0278974430184
13,7,8639,0.0263962205854
795,1,9341,0.0278752787555
17121,1,9379,0.028832898833
16623,16,9437,0.0273334449027
7977,16,9472,0.0261309769421
63,4,9798,0.025003188336
232,8,9841,0.0244314070475
3,3,9909,0.0223600222509
10072,4,10013,0.0245891247702
20,12,11393,0.0245783879518
20,8,12414,0.0238085224399
11750,1,12509,0.0244370211521
2,8,31018,0.0284196252794
9391,8,31037,0.0427040202661
41,4,31079,0.040022140368
13,8,31103,0.0377370235506
25,1,31161,0.0366458450383
1,64,31235,0.0255161131696
12183,4,31474,0.0378068967997
94,2,31622,0.0356467821561
375,2,31759,0.0361918482656
5,1,31772,0.031805883711
13373,16,31805,0.0349669011443
36,1,32540,0.0335428986369
16,8,32726,0.031765508677
8,1,32765,0.0303953258555
6903,16,32997,0.0313244597463
9,4,33012,0.0285128719544
4,1,33234,0.0293267582956
30161,62,33314,0.0361643665812
113,1,33432,0.0305984855202
23,4,33777,0.0289011937614
11543,4,33793,0.0294861580433
72,16,33845,0.0277693468954
240,4,33895,0.0279023052185
8,32,34821,0.025980970269
9963,1,35347,0.0283813208819
18,2,35395,0.0271565785596
62,8,35408,0.026422981432
13965,128,35762,0.0328623295328
1656,1,35873,0.0268749137369
16,1,35903,0.0266450071781
77,16,35935,0.0265126466571
56,1,36055,0.0260104928182
10,1,1899,0.0308434122527
4508,64,2043,0.0427593564084
99,11,2066,0.0404579553408
2,2,4695,0.0397171919375
1891,8,7968,0.0392263623422
4672,16,8040,0.0391395686893
5354,256,8284,0.0362372531132
12,35,8327,0.0351709200717
6989,15,8948,0.036565685016
4,1,11811,0.0348724420422
4183,25,12093,0.0354889740958
45,8,12103,0.0341969149247
7,2,12131,0.0320883957713
5751,1,12318,0.0328470527773
174,8,12372,0.0320389992382
7776,8,12395,0.0317419159309
6,3,12455,0.0300443944993
15,28,12497,0.0302539186273
59,16,13007,0.0291526411441
12,20,13024,0.0284604017378
51,4,14226,0.0278240973244
8340,7,14240,0.0290127904064
4,1,14384,0.026320608552
7442,64,14389,0.0279404128318
33,4,14521,0.0259195118028
290,32,14566,0.0256754288053
18,32,14713,0.0246336863315
6633,12,14743,0.026140317315
14,2,14830,0.0242457536853
73,8,14916,0.0237552258953
6717,2,14928,0.0240751449075
128,8,14932,0.023153266182
9,4,7924,0.0305217868771
15,2,8974,0.0411062062991
4881,128,8989,0.0400157409834
14330,1,9437,0.0397912976938
2,16,9465,0.0388979019806
8303,1,9550,0.0380930728758
299,1,9676,0.0380808881394
23,8,9703,0.0365016974347
13,3,11205,0.0351240386922
24,8,11426,0.0350723751257
52,4,11444,0.0338520469937
11849,32,11452,0.0335879105947
31,16,11891,0.0324163413415
14770,4,11907,0.0333834044988
465,64,12397,0.0312547809419
19486,38,13174,0.0313188228139
10568,32,13346,0.0309359461141
17851,9,13427,0.0305315699527
9,16,13747,0.0286680180205
50,1,13809,0.0285294331599
27356,16,13941,0.0287628434589
3,1,14221,0.0264324076289
3,6,14282,0.0262770693331
123,9,14463,0.0272709408563
2506,1,14534,0.0266928504701
8457,1,16032,0.0255993333716
174,5,16294,0.0253056332565
22884,128,16475,0.0287406131606
2,4,16583,0.0238698319396
16381,128,16705,0.0262321779283
22621,1,16730,0.0236959822578
27,1,16911,0.0234370358049
4,1,1471,0.0279205719999
23,8,1550,0.0399129642473
8,32,1615,0.0366281812364
29,1,1726,0.0388223944089
164,4,1735,0.0388692997942
166,1,1748,0.0382776374775
4353,6,1828,0.0374651003603
7108,16,2651,0.0369545266577
32,8,2751,0.0354706160905
123,18,2848,0.0347958582845
2,1,2896,0.03141551824
31,4,3153,0.0325660290519
12,32,3267,0.0308578073226
3,1,3398,0.0290956924262
108,2,3576,0.0316882990183
9,2,3664,0.0280661231301
22,5,3706,0.0287263921814
19,32,3741,0.0284168074706
15,8,3792,0.0275182779243
115,8,3800,0.0286617791344
7,1,3856,0.0256253966873
177,32,68460,0.0311947951517
7993,4,68493,0.0295627700098
19,2,68521,0.030048140935
15000,16,68664,0.0291794382067
24,15,68750,0.0288992832217
11704,1,69263,0.0277812921585
15445,22,69837,0.0278701027731
7285,16,70039,0.0276986436991
