4.659466760166622486e-03
3.590707241156540497e-02
3.576538144567375239e-07
-3.053216185525264864e-05
-4.328087997453563895e-07
-3.685981376853831304e-12
1.463611569955363050e-07
2.949993262407820555e-12
4.791070470023183499e-10
